algoritmo,funcao,dim,exec_id,best_f,n_fes,tempo_s
epso,rastrigin,50,23,139.4651677,100000,3.4484
epso,rastrigin,50,24,125.2710519,100000,3.4398
epso,rastrigin,50,25,156.9739892,100000,3.4498
epso,rastrigin,50,26,115.4564404,100000,3.4556
epso,rastrigin,50,27,141.1914686,100000,3.4143
epso,rastrigin,50,28,161.4382101,100000,3.3889
epso,rastrigin,50,29,103.3807843,100000,3.4521
epso,rastrigin,50,30,150.1965873,100000,3.4365
epso,rastrigin,100,1,526.8401554,100000,3.5466
epso,rastrigin,100,2,532.3910356,100000,3.4743
epso,rastrigin,100,3,514.6006586,100000,3.5081
epso,rastrigin,100,4,459.0414664,100000,3.503
epso,rastrigin,100,5,481.0628074,100000,3.4438
epso,rastrigin,100,6,510.7609528,100000,3.4448
